26007,Unknown Soldier,,,
26012,Samurai III - Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen kett?? Ganry?Øjima) (1956),,Action|Adventure|Drama,
26038,Teacher's Pet (1958),,Comedy|Romance,
26048,Human Condition II,,,
26049,Fires on the Plain (Nobi) (1959),,Drama|War,
26052,Pickpocket (1959),,Crime|Drama,
26055,Floating Weeds (Ukigusa) (1959),,Drama,
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),,Drama,
26064,Bad Sleep Well,,,
26067,Deadly Companions,,,
26073,Human Condition III,,,
26078,Advise and Consent (1962),,Drama,
26079,David and Lisa (1962),,Drama,
26082,Harakiri (Seppuku) (1962),,Drama,
26084,Music Man,,,
26085,Mutiny on the Bounty (1962),,Adventure|Drama,
26094,Eclipse (L'Eclisse) (1962),,Drama,
26096,Cardinal,,,
26101,McLintock! (1963),,Comedy|Western,
26106,New Kind of Love,,,
26107,Prize,,,
26110,36 Hours (1965),,Thriller|War,
26111,Becket (1964),,Drama,
26112,Behold a Pale Horse (1964),,Drama|War,
26113,Best Man,,,
26116,Hush... Hush,,,
26117,Killers,,,
26119,Naked Kiss,,,
26122,Onibaba (1964),,Drama|Horror|War,
26123,Robin and the 7 Hoods (1964),,Comedy|Crime|Musical,
26124,Robinson Crusoe on Mars (1964),,Sci-Fi,
26128,What a Way to Go! (1964),,Comedy|Musical|Romance,
26131,Battle of Algiers,,,
26133,Charlie Brown Christmas,,,
26134,Dracula, Prince of Darkness (1966),Horror|Mystery,Horror|Mystery
26136,Hallelujah Trail,,,
26138,Hill,,,
26139,In Harm's Way (1965),,Drama|War,
26142,Major Dundee (1965),,Adventure|War|Western,
26144,Operation Crossbow (1965),,Action|Adventure|War,
26147,Thousand Clowns,,,
26148,Train,,,
26150,Andrei Rublev (Andrey Rublyov) (1969),,Drama|War,
26151,Au Hasard Balthazar (1966),,Drama,
26152,Batman (1966),,Action|Adventure|Children|Comedy,
26155,Khartoum (1966),,Action|Adventure|Drama|War,
26158,Closely Watched Trains (Ostre sledovan?? vlaky) (1966),,Comedy|Drama|War,
26159,Tokyo Drifter (T??ky?? nagaremono) (1966),,Action|Crime|Drama,
26163,Don't Look Back (1967),,Documentary|Musical,
26170,Bride Wore Black,,,
26171,Play Time (a.k.a. Playtime) (1967),,Comedy,
26172,Point Blank (1967),,Action|Crime|Drama|Thriller,
26174,Shooting,,,
26176,Titicut Follies (1967),,Documentary|Drama,
26178,Two for the Road (1967),,Comedy|Drama|Romance,
26181,War Wagon,,,
26185,Dracula Has Risen from the Grave (1968),,Horror|Romance|Thriller,
26187,Head (1968),,Comedy|Fantasy|Musical,
26189,I Love You,,,
26198,Yours,,,
26199,Alice's Restaurant (1969),,Comedy|Drama,
26203,Colossus, The Forbin Project (1970),Sci-Fi|Thriller,Sci-Fi|Thriller
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),,Comedy|Romance,
26211,More (1969),,Crime|Drama|Romance,
26222,Dodesukaden (D?? desu ka den) (1970),,Drama|Fantasy,
26225,Claire's Knee (Le Genou de Claire) (1970),,Comedy|Romance,
26226,Hi,,,
26228,Swedish Love Story,,,
26230,On a Clear Day You Can See Forever (1970),,Comedy|Musical|Romance,
26231,Performance (1970),,Crime|Drama|Thriller,
26240,Beguiled,,,
26241,Devils,,,
26242,Duel (1971),,Action|Mystery|Thriller,
26246,Johnny Got His Gun (1971),,Drama|War,
26249,They Call Me Trinity (Lo chiamavano Trinit?ˇ) (1971),,Comedy|Western,
26251,Mon Oncle Antoine (1971),,Drama,
26258,Topo,,,
26265,Dr. Phibes Rises Again (1972),,Adventure|Comedy|Horror|Romance,
26269,Lone Wolf and Cub - Sword of Vengeance (Kozure ??kami Kowokashi udekashi tsukamatsuru) (1972),,Action|Crime,
26270,Lone Wolf and Cub - Baby Cart at the River Styx (Kozure ??kami Sanzu no kawa no ubaguruma) (1972),,Action|Adventure,
26271,Lady Sings the Blues (1972),,Drama|Musical,
26277,Slither (1973),,Comedy|Crime|Thriller,
26280,Traffic (Trafic) (1971),,Comedy,
26283,Charley Varrick (1973),,Crime|Drama|Thriller,
26285,Dark Star (1974),,Comedy|Sci-Fi|Thriller,
26289,Emperor of the North (Emperor of the North Pole) (1973),,Action|Drama|Thriller,
26294,My Name Is Nobody (Il Mio nome ?? Nessuno) (1973),,Comedy|Western,
26301,Save the Tiger (1973),,Drama,
26302,Scarecrow (1973),,Drama,
26303,Sisters (1973),,Horror|Thriller,
26306,Theater of Blood (1973),,Comedy|Horror|Mystery,
26313,California Split (1974),,Comedy|Drama,
26318,Phantom of Liberty,,,
26323,Groove Tube,,,
26326,Holy Mountain,,,
26336,Adventure of Sherlock Holmes' Smarter Brother,,,
26339,Dolemite (1975),,Action|Comedy,
26345,Great Waldo Pepper,,,
26347,Irony of fate (Ironiya sudby,,,
26349,Night Moves (1975),,Crime|Thriller,
26350,Passenger,,,
26359,1900 (Novecento) (1976),,Drama|War,
26360,Small Change (Argent de poche,,,
26364,From Noon Till Three (1976),,Comedy|Romance|Western,
26366,Harlan County U.S.A. (1976),,Documentary,
26371,Missouri Breaks,,,
26375,Silver Streak (1976),,Action|Comedy|Crime,
26379,Jesus of Nazareth (1977),,Drama,
26386,High Anxiety (1977),,Comedy|Thriller,
26388,Hound of the Baskervilles,,,
26391,New York,,,
26393,Sorcerer (1977),,Action|Thriller,
26394,Turning Point,,,
26398,Capricorn One (1978),,Drama|Sci-Fi|Thriller,
26404,In Praise of Older Women (1978),,Comedy|Drama,
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),,Action|Comedy,
26414,Wedding,,,
26422,Hair (1979),,Comedy|Drama|Musical,
26425,In-Laws,,,
26431,Opening Night (1977),,Drama,
26462,Bad Boys (1983),,Action|Crime|Drama,
26464,Blue Thunder (1983),,Action|Crime|Drama,
26465,D.C. Cab (1983),,Action|Comedy,
26472,Norte,,,
26476,Merry Christmas Mr. Lawrence (1983),,Drama|War,
26479,Pirates of Penzance,,,
26483,Rock & Rule (1983),,Adventure|Animation|Musical|Sci-Fi,
26485,Rumble Fish (1983),,Drama,
26487,Star 80 (1983),,Drama,
26488,Star Chamber,,,
26491,To Be Or Not To Be (1983),,Comedy|Romance|War,
26492,Twilight Zone, The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,Fantasy|Horror|Sci-Fi|Thriller
26494,Suburbia (1984),,Drama,
26495,Yellowbeard (1983),,Action|Adventure|Comedy,
26497,Another Country (1984),,Drama|Romance,
26498,Boy Meets Girl (1984),,Drama,
26504,Cloak & Dagger (1984),,Action|Adventure|Children|Crime|Mystery|Thriller,
26509,Electric Dreams (1984),,Comedy|Drama|Romance|Sci-Fi,
26513,Ice Pirates,,,
26521,Racing with the Moon (1984),,Comedy|Drama|Romance,
26524,Times of Harvey Milk,,,
26527,What Have I Done to Deserve This? (?®Qu?? he hecho yo para merecer esto!!) (1984),,Comedy|Drama,
26544,Heaven Help Us (1985),,Comedy|Drama,
26547,Police Story (Ging chaat goo si) (1985),,Action|Comedy|Crime|Thriller,
26550,Mishima, A Life in Four Chapters (1985),Action|Drama,Action|Drama
26554,Quiet Earth,,,
26555,Spies Like Us (1985),,Comedy,
26558,Stuff,,,
26561,Vision Quest (1985),,Drama|Romance,
26562,White Nights (1985),,Drama,
26564,'Round Midnight (1986),,Drama|Musical,
26566,Best of Times,,,
26567,Club Paradise (1986),,Comedy,
26577,Nobody's Fool (1986),,Comedy|Romance,
26578,Sacrifice,,,
26585,Better Tomorrow,,,
26599,Law of Desire (La Ley del deseo) (1987),,Comedy|Drama|Romance,
26603,Prince of Darkness (1987),,Fantasy|Horror|Sci-Fi|Thriller,
26606,Chinese Ghost Story,,,
26612,Better Tomorrow II,,,
26614,Bourne Identity,,,
26616,Cobra Verde (1987),,Adventure|Drama,
26629,Killer Klowns from Outer Space (1988),,Comedy|Horror|Sci-Fi,
26649,Lonesome Dove (1989),,Adventure|Drama|Western,
26662,Kiki's Delivery Service (Majo no takky?Øbin) (1989),,Adventure|Animation|Children|Comedy|Fantasy,
26663,Monsieur Hire (1989),,Crime|Romance|Thriller,
26676,Almost an Angel (1990),,Comedy,
26677,Black Rainbow (1989),,Thriller,
26680,Cry-Baby (1990),,Comedy|Musical|Romance,
26681,Bullet in the Head (1990),,Action|Drama|War,
26682,Downtown (1990),,Action|Comedy,
26686,Ghost Dad (1990),,Comedy|Fantasy,
26688,Hard to Kill (1990),,Action|Crime|Drama,
26693,It (1990),,Drama|Fantasy|Horror|Mystery|Thriller,
26694,Ju Dou (1990),,Drama,
26695,Krays,,,
26696,Lionheart (1990),,Action,
26698,Narrow Margin (1990),,Crime|Thriller,
26699,Close-Up (Nema-ye Nazdik) (1990),,Drama,
26700,Nuns on the Run (1990),,Comedy|Crime,
26704,State of Grace (1990),,Crime|Drama|Thriller,
26713,Days of Being Wild (A Fei jing juen) (1991),,Drama|Romance,
26726,Dutch (1991),,Comedy,
26729,Hearts of Darkness, A Filmmakers Apocalypse (1991),Documentary,Documentary
26734,Kiss Before Dying,,,
26743,Only Yesterday (Omohide poro poro) (1991),,Animation|Drama,
26744,Once Around (1991),,Drama,
26745,Other People's Money (1991),,Comedy|Drama|Romance,
26746,Out for Justice (1991),,Action|Crime|Drama|Thriller,
26750,Quigley Down Under (1990),,Adventure|Drama|Western,
26758,All the Mornings of the World (Tous les matins du monde) (1991),,Drama|Romance,
26770,Diggstown (1992),,Drama,
26776,Porco Rosso (a.k.a. Crimson Pig) (Kurenai no buta) (1992),,Adventure|Animation|Comedy|Fantasy|Romance,
26778,Ladybugs (1992),,Comedy,
26782,Mambo Kings,,,
26788,Story of Qiu Ju,,,
26791,Shining Through (1992),,Drama|Romance|Thriller|War,
26792,Sidekicks (1992),,Action|Adventure|Children|Comedy,
26796,Heart in Winter,,,
26803,House of Angels (??nglag?ùrd) (1992),,Comedy|Drama,
26810,Bad Boy Bubby (1993),,Drama,
26811,Bride with White Hair,,,
26812,Barbarians at the Gate (1993),,Drama,
26819,Fortress (1993),,Action|Sci-Fi,
26828,Mr. Nanny (1993),,Action|Children|Comedy,
26834,Philadelphia Experiment II (1993),,Action|Adventure|Sci-Fi,
26838,Snapper,,,
26840,Sonatine (Sonachine) (1993),,Action|Crime|Drama|Mystery,
26841,Splitting Heirs (1993),,Comedy,
26842,Tai Chi Master (Tai ji, Zhang San Feng) (1993),Action|Comedy|Drama|Thriller,Action|Comedy|Drama|Thriller
26861,Freaked (1993),,Comedy|Sci-Fi,
26865,Fist of Legend (Jing wu ying xiong) (1994),,Action|Drama,
26868,Lucky Break (a.k.a. Paperback Romance) (1994),,Comedy|Romance,
26870,Major League II (1994),,Comedy,
26875,Pure Formality,,,
26898,Five,,,
26901,Last of the Dogmen (1995),,Adventure|Western,
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),,Animation|Drama|Romance,
26915,Tromeo and Juliet (1996),,Comedy|Drama,
26934,God of Cookery (Sik san) (1996),,Comedy,
26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),,Comedy|Drama|Film-Noir,
26950,Sgt. Kabukiman N.Y.P.D. (1991),,Action|Comedy|Fantasy,
26965,Boxer,,,
26974,Gummo (1997),,Drama,
26976,Chicago Cab (a.k.a. Hellcab) (1998),,Comedy|Drama,
26982,Men With Guns (1997),,Drama,
26985,Nirvana (1997),,Action|Sci-Fi,
26989,Perdita Durango (1997),,Action|Crime|Drama|Romance,
26996,Safe House (1998),,Thriller,
27005,Interview,,,
27020,Gia (1998),,Drama,
27022,Thursday (1998),,Action|Crime|Thriller,
27095,Hole,,,
27109,Lady Snowblood (Shurayukihime) (1973),,Action|Crime|Drama|Thriller,
27114,Takedown (2000),,Action|Thriller,
27186,Kirikou and the Sorceress (Kirikou et la sorci??re) (1998),,Action|Animation|Children|Comedy|Musical,
27193,Taxi 2 (2000),,Action|Comedy,
27255,Wind Will Carry Us,,,
27266,2046 (2004),,Drama|Romance|Sci-Fi,
27271,Taboo (Gohatto) (1999),,Drama,
27316,6ixtynin9 (Ruang Talok 69) (1999),,Action|Comedy|Thriller,
27317,Audition (??dishon) (1999),,Drama|Horror|Romance|Thriller,
27338,Hole,,,
27340,Sleeping Dictionary,,,
27362,Sometimes Happiness,,,
27368,Ast??rix & Ob??lix, Mission Cl??op?õtre (2002),Adventure|Comedy|Fantasy,Adventure|Comedy|Fantasy
27370,Late Night Shopping (2001),,Comedy,
27376,Tunnel,,,
27391,Laramie Project,,,
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),,Crime|Drama|Mystery|Thriller|War,
27402,Dagon (2001),,Fantasy|Horror|Mystery|Thriller,
27408,Ripley's Game (2002),,Drama|Thriller,
27410,Conspiracy (2001),,Drama|War,
27416,Jalla! Jalla! (2000),,Comedy|Drama|Romance,
27432,Beautiful Country,,,
27434,Darkness (2002),,Horror|Mystery,
27436,Mockingbird Don't Sing (2001),,Drama,
27450,Blueberry (2004),,Adventure|Western,
27456,Shackleton's Antarctic Adventure (2001),,Documentary|IMAX,
27491,Kairo (2001),,Horror|Mystery|Thriller,
27509,Carolina (2005),,Comedy|Romance,
27513,Dog Days (Hundstage) (2001),,Drama,
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),,Comedy|Romance,
27528,Warrior,,,
27537,Nothing (2003),,Comedy|Fantasy|Mystery|Sci-Fi,
27544,Waterboys (2001),,Comedy,
27555,Fubar (2002),,Comedy|Documentary,
27563,Happiness of the Katakuris,,,
27564,Sex is Comedy (2002),,Comedy|Drama|Romance,
27573,Stratosphere Girl (2004),,Drama|Mystery,
27584,Dead End (2003),,Comedy|Horror|Mystery|Thriller,
27587,Pure (2002),,Drama,
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),,Action|Crime|Drama|Thriller,
27604,Suicide Club (Jisatsu saakuru) (2002),,Horror|Mystery|Thriller,
27608,Immortel (ad vitam) (2004),,Action|Adventure|Fantasy|Sci-Fi,
27611,Battlestar Galactica (2003),,Action|Adventure|Sci-Fi,
27618,Sound of Thunder,,,
27620,Fear and Trembling (Stupeur et tremblements) (2003),,Comedy,
27627,Oasis (2002),,Drama|Romance,
27636,Herr Lehmann (2003),,Comedy|Drama,
27644,Remember Me (Ricordati di me) (2003),,Comedy|Drama|Romance,
27648,Bright Young Things (2003),,Comedy|Drama,
27660,Animatrix,,,
27664,Brown Bunny,,,
27674,11,14 (2003),Mystery|Thriller,Mystery|Thriller
27679,Springtime in a Small Town (Xiao cheng zhi chun) (2002),,Drama|Romance,
27685,Bring It On Again (2004),,Comedy,
27689,Crimson Rivers 2, Angels of the Apocalypse (Les Rivi??res pourpres II- Les anges de l'apocalypse) (2004),Action|Crime|Thriller,Action|Crime|Thriller
27695,Nicotina (2003),,Action|Comedy|Drama,
27700,Evil (Ondskan) (2003),,Drama,
27706,Lemony Snicket's A Series of Unfortunate Events (2004),,Adventure|Children|Comedy|Fantasy,
27716,Green Butchers,,,
27721,Very Long Engagement,,,
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),,Drama|Romance,
27727,Head-On (Gegen die Wand) (2004),,Drama|Romance,
27728,Ghost in the Shell 2, Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,Action|Animation|Drama|Sci-Fi|Thriller
27731,Cat Returns,,,
27734,In My Country (a.k.a. Country of My Skull) (2004),,Drama,
27735,Unstoppable (2004),,Action|Adventure|Comedy|Drama|Thriller,
27736,Take My Eyes (Te doy mis ojos) (2003),,Drama|Romance|Thriller,
27740,Blind Shaft (Mang jing) (2003),,Drama,
27741,Twilight Samurai,,,
27744,Facing Windows (La Finestra di fronte) (2003),,Drama|Romance,
27746,Ginger Snaps, Unleashed (2004),Horror,Horror
27765,Trauma (2004),,Drama|Mystery|Thriller,
27768,Intimate Strangers (Confidences trop intimes) (2004),,Drama,
27772,Ju-on, The Grudge (2003),Horror,Horror
27773,Oldboy (2005),,Action|Adventure|Crime|Drama|Mystery|Thriller,
27776,Red Lights (Feux rouges) (2004),,Drama,
27778,Ginger Snaps Back, The Beginning (2004),Fantasy|Horror,Fantasy|Horror
27783,Lost Embrace (El Abrazo Partido) (2004),,Comedy|Drama,
27788,Jacket,,,
27790,Millions (2004),,Children|Comedy|Crime|Drama|Fantasy,
27792,Saddest Music in the World,,,
27797,Man Who Copied,,,
27801,Ong-Bak, The Thai Warrior (2003),Adventure|Crime|Thriller,Adventure|Crime|Thriller
27803,Sea Inside,,,
27808,Spanglish (2004),,Comedy|Drama|Romance,
27812,Festival Express (2003),,Documentary|Musical,
27815,Chorus,,,
27816,Saints and Soldiers (2003),,War,
27820,Story of the Weeping Camel,,,
27821,Interpreter,,,
27822,Open Water (2003),,Drama|Thriller,
27826,Touch of Pink (2004),,Comedy|Drama|Romance,
27828,Memory of a Killer,,,
27830,Bobby Jones,,,
27831,Layer Cake (2004),,Action|Crime|Drama|Thriller,
27833,Silver City (2004),,Comedy|Drama|Mystery|Thriller,
27834,Return,,,
27837,Flight of the Phoenix (2004),,Action|Adventure,
27838,Mean Creek (2004),,Drama|Thriller,
27839,Ring Two,,,
27841,Gospel of John,,,
27843,Machuca (2004),,Crime|Drama,
27846,Corporation,,,
27850,Yes Men,,,
27851,Fond Kiss,,,
27857,As in Heaven ( S?ù som i Himmelen ) (2004),,Drama,
27864,She Hate Me (2004),,Comedy|Drama,
27865,Azumi (2003),,Adventure|Drama|Fantasy|Thriller,
27866,In My Father's Den (2004),,Drama,
27869,Tae Guk Gi, The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,Action|Drama|War
27873,Metallica, Some Kind of Monster (2004),Documentary,Documentary
27874,Going the Distance (2004),,Comedy,
27875,Redemption, The Stan Tookie Williams Story (2004),Crime|Documentary|Drama,Crime|Documentary|Drama
27876,Schultze Gets the Blues (2003),,Comedy|Drama,
27878,Born into Brothels (2004),,Documentary,
27879,DiG! (2004),,Documentary,
27882,Riding Giants (2004),,Documentary,
27884,Word Wars (2004),,Comedy|Documentary|Drama,
27888,When Will I Be Loved (2004),,Drama,
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),,Comedy|Documentary|Drama,
27904,Scanner Darkly,,,
27905,Casshern (2004),,Action|Drama|Fantasy|Sci-Fi,
27912,Outfoxed, Rupert Murdoch's War on Journalism (2004),Documentary,Documentary
30659,Noel (2004),,Drama,
30701,Chimes at Midnight (Campanadas a medianoche) (1965),,Comedy|Drama|War,
30707,Million Dollar Baby (2004),,Drama,
30712,Narrow Margin,,,
30721,Hell Is for Heroes (1962),,Drama|War,
30745,Gozu (Gokud?? ky??fu dai-gekij??, Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,Comedy|Crime|Drama|Horror|Mystery
30747,Goodbye,,,
30749,Hotel Rwanda (2004),,Drama|War,
30783,Blood and Black Lace (Sei donne per l'assassino) (1964),,Horror|Thriller,
30793,Charlie and the Chocolate Factory (2005),,Adventure|Children|Comedy|Fantasy,
30803,3-Iron (Bin-jip) (2004),,Drama|Romance,
30810,Life Aquatic with Steve Zissou,,,
30812,Aviator,,,
30816,Phantom of the Opera,,,
30818,Beyond the Sea (2004),,Drama|Musical,
30820,Woodsman,,,
30822,In Good Company (2004),,Comedy|Drama,
30825,Meet the Fockers (2004),,Comedy,
30846,Assassination of Richard Nixon,,,
30848,Love Song for Bobby Long,,,
30850,Merchant of Venice,,,
30883,Fat Albert (2004),,Comedy|Fantasy,
30890,House Keys,,,
30892,In the Realms of the Unreal (2004),,Animation|Documentary,
30894,White Noise (2005),,Drama|Mystery|Romance|Thriller,
30896,Underclassman (2005),,Action|Comedy|Thriller,
30898,Upside of Anger,,,
30942,Arrowhead (1953),,Drama|Western,
30949,Grateful Dead Movie,,,
30952,Last Train from Gun Hill (1959),,Drama|Western,
30954,Naked Jungle,,,
30970,Handful of Dust,,,
30977,Pickle,,,
30981,Wetherby (1985),,Drama,
30991,Powwow Highway (1989),,Drama,
30994,Little Miss Marker (1980),,Comedy|Drama,
30996,Little Miss Marker (1934),,Comedy|Drama,
31000,Sweet Liberty (1986),,Comedy,
31004,Promised Life,,,
31011,It's All True (1993),,Documentary,
31026,Phantom of the Opera,,,
31030,I Remember Mama (1948),,Children|Drama,
31032,Last Horror Movie,,,
31035,Testament (1983),,Drama,
31038,Smooth Talk (1985),,Drama|Romance,
31040,Distant Thunder (1988),,Drama,
31042,Hell's Angels (1930),,Drama|War,
31045,Daddy's Dyin'... Who's Got the Will? (1990),,Comedy,
31047,Jinxed! (1982),,Comedy,
31049,Out Cold (1989),,Comedy|Thriller,
31053,Heart of America (2003),,Action|Thriller,
31060,Show of Force,,,
31079,Son of Godzilla (Kaij?Øt?? no kessen, Gojira no musuko) (1967),Sci-Fi,Sci-Fi
31083,Man Trouble (1992),,Comedy|Romance,
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),,Crime|Drama,
31090,Fuhrer Ex (F?¨hrer EX) (2002),,Drama,
31101,Stander (2003),,Action|Crime|Drama,
31104,Hester Street (1975),,Drama,
31107,Mikey and Nicky (1976),,Drama,
31109,Bigamist,,,
31112,Freedomfighters (Libertarias) (1996),,Drama|War,
31114,Imaginary Heroes (2004),,Comedy|Drama,
31116,Sergeant York (1941),,Drama|War,
31123,Ruby & Quentin (Tais-toi!) (2003),,Comedy|Crime,
31148,Day of the Wacko (Dzien swira) (2002),,Comedy|Drama,
31150,Wizards (1977),,Animation|Fantasy|Sci-Fi|War,
31156,Abbott and Costello Meet the Invisible Man (1951),,Comedy|Sci-Fi,
31160,Abbott and Costello Meet the Killer,,,
31162,Life and Death of Peter Sellers,,,
31184,Appleseed (Appurush??do) (2004),,Action|Animation|Fantasy|Sci-Fi,
31188,Milky Way,,,
31193,Many Adventures of Winnie the Pooh,,,
31221,Elektra (2005),,Action|Adventure|Crime|Drama,
31223,Racing Stripes (2005),,Children|Comedy,
31225,Coach Carter (2005),,Drama,
31247,Sullivans,,,
31251,Iceman (1984),,Drama|Sci-Fi,
31255,Ice Station Zebra (1968),,Action|Thriller,
31260,Boys Town (1938),,Drama,
31263,Torremolinos 73 (2003),,Comedy|Drama,
31270,Shivers (They Came from Within) (1975),,Drama|Horror|Sci-Fi,
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),,Crime|Drama,
31347,Christmas in July (1940),,Comedy|Romance,
31349,I Married a Witch (1942),,Comedy|Fantasy|Horror|Romance,
31359,Moolaad?? (2004),,Drama,
31362,This Girl's Life (2003),,Drama,
31364,Memories of Murder (Salinui chueok) (2003),,Comedy|Crime|Drama|Mystery|Thriller,
31367,Chase,,,
31408,Summer Storm (Sommersturm) (2004),,Drama|Romance,
31410,Downfall (Der Untergang) (2004),,Drama|War,
31420,Assault on Precinct 13 (2005),,Action|Crime|Drama|Thriller,
31422,Are We There Yet? (2005),,Children|Comedy,
31424,Alone in the Dark (2005),,Action|Horror|Sci-Fi|Thriller,
31427,Hide and Seek (2005),,Drama|Horror|Thriller,
31429,Aliens of the Deep (2005),,Documentary|IMAX,
31431,Boogeyman (2005),,Drama|Horror|Mystery|Thriller,
31433,Wedding Date,,,
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),,Comedy|Drama,
31437,Nobody Knows (Dare mo shiranai) (2004),,Drama,
31445,Employee of the Month (2004),,Comedy|Drama,
31447,Magic in the Water (1995),,Adventure|Children|Fantasy,
31467,Great White Hope,,,
31485,Professionals,,,
31494,Everyday People (2004),,Drama,
31522,Marriage of Maria Braun,,,
31528,Beau Geste (1939),,Action|Adventure|Drama|War,
31545,Hole,,,
31547,Lessons of Darkness (Lektionen in Finsternis) (1992),,Documentary|War,
31553,Double Dragon (1994),,Action|Adventure|Sci-Fi,
31555,Mac and Me (1988),,Children|Fantasy|Sci-Fi,
31577,Scorchers (1991),,Comedy|Drama,
31584,Rosenstrasse (2003),,Drama|War,
31588,Casque d'or (a.k.a. Golden Marie) (1952),,Crime|Drama|Romance,
31590,Grisbi (Touchez pas au grisbi) (1954),,Crime|Drama|Thriller,
31594,Matchmaker,,,
31598,Ballad of the Sad Cafe,,,
31600,Deceivers,,,
31606,Siberia (1998),,Comedy,
31610,Purple Butterfly (Zi hudie) (2003),,Drama,
31613,Easy (2003),,Comedy|Drama|Romance,
31617,El Cid (1961),,Action|Adventure|Drama|Romance|War,
31628,Taxing Woman,,,
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),,Adventure|Animation|Fantasy|Romance|Sci-Fi,
31660,Steamboy (Such??mub??i) (2004),,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,
31680,Assisted Living (2003),,Comedy|Drama,
31682,Nomi Song,,,
31685,Hitch (2005),,Comedy|Romance,
31687,Pooh's Heffalump Movie (2005),,Animation|Children,
31689,Inside Deep Throat (2005),,Documentary,
31692,Uncle Nino (2003),,Comedy,
31694,Bride & Prejudice (2004),,Comedy|Musical|Romance,
31696,Constantine (2005),,Action|Horror|Thriller,
31698,Son of the Mask (2005),,Action|Adventure|Comedy|Fantasy,
31700,Because of Winn-Dixie (2005),,Children|Comedy|Drama,
31702,Turtles Can Fly (Lakposhtha h?õm parvaz mikonand) (2004),,Drama|War,
31705,Beautiful Boxer (2003),,Action|Drama,
31724,Pauly Shore Is Dead (2003),,Comedy,
31737,Bunny Lake Is Missing (1965),,Mystery|Thriller,
31742,Jeremy (1973),,Drama|Romance,
31747,Don't Tell Her It's Me (1990),,Comedy|Romance,
31750,Until September (1984),,Drama|Romance,
31770,Night and the City (1950),,Film-Noir|Thriller,
31785,Frozen Land (Paha maa) (2005),,Drama,
31804,Night Watch (Nochnoy dozor) (2004),,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,
31807,Dot the I (2003),,Drama|Film-Noir|Thriller,
31854,Morocco (1930),,Drama|Romance,
31867,Man of the House (2005),,Action|Comedy,
31878,Kung Fu Hustle (Gong fu) (2004),,Action|Comedy,
31900,Travellers and Magicians (2003),,Adventure|Drama,
31903,Zelary (2003),,Drama|Romance,
31909,Dr. Giggles (1992),,Comedy|Horror,
31923,Three Musketeers,,,
31930,Masculin F??minin (1966),,Drama,
31934,Four Feathers,,,
31950,Curse of the Demon (Night of the Demon) (1957),,Fantasy|Horror|Mystery,
31952,Control (Kontroll) (2003),,Comedy|Drama|Mystery,
31956,5x2 (2004),,Drama|Romance,
31973,Germany Year Zero (Germania anno zero) (1948),,Drama|War,
31998,Hole in My Heart,,,
32002,Bigger Than the Sky (2005),,Comedy|Drama|Romance,
32009,Diary of a Mad Black Woman (2005),,Comedy|Drama,
32011,Cursed (2005),,Horror|Thriller,
32013,Loop the Loop (a.k.a. Up and Down) (Horem p?≠dem) (2004),,Comedy,
32015,Gory Gory Hallelujah (2003),,Comedy|Fantasy|Horror,
32017,Pacifier,,,
32019,Be Cool (2005),,Comedy|Crime|Musical,
32022,Gunner Palace (2004),,Documentary|War,
32025,Walk on Water (2004),,Drama|Thriller,
32029,Hostage (2005),,Action|Crime|Drama|Thriller,
32031,Robots (2005),,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,
32049,Laughing Policeman,,,
32056,Bopha! (1993),,Drama,
32058,Class Action (1991),,Drama,
32060,Cat and the Canary,,,
32062,Courage Mountain (1990),,Adventure|Children|Drama,
32074,Kiss the Bride (2002),,Drama|Romance,
32076,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura, Nankai no daiketto) (1966),Action|Drama|Sci-Fi,Action|Drama|Sci-Fi
32078,Godzilla vs. Mechagodzilla (Gojira VS Mekagojira) (1993),,Action|Drama|Sci-Fi,
32082,That Championship Season (1982),,Drama,
32084,Crush (1992),,Drama,
32088,DNA (1997),,Action|Sci-Fi,
32090,Low Life,,,
